customer_id,customer_name,segment,region,industry,acquisition_cohort_month,platformized_flag,platformization_date,source,organic_inorganic
30697,ORG-030697,SMB,EMEA,Technology,2026-01,False,,organic,organic
30698,ORG-030698,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30699,ORG-030699,Commercial,EMEA,Telecom,2026-01,False,,organic,organic
30700,ORG-030700,SMB,APAC,Retail,2026-01,False,,organic,organic
30701,ORG-030701,Commercial,JAPAC,Healthcare,2026-01,False,,organic,organic
30702,ORG-030702,Commercial,Americas,Retail,2026-01,False,,organic,organic
30703,ORG-030703,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
30704,ORG-030704,SMB,EMEA,Manufacturing,2026-01,False,,organic,organic
30705,ORG-030705,Commercial,Americas,Telecom,2026-01,False,,organic,organic
30706,ORG-030706,Commercial,EMEA,Financial Services,2026-01,False,,organic,organic
30707,ORG-030707,Commercial,JAPAC,Public Sector,2026-01,False,,organic,organic
30708,ORG-030708,SMB,Americas,Technology,2026-01,False,,organic,organic
30709,ORG-030709,SMB,Americas,Retail,2026-01,False,,organic,organic
30710,ORG-030710,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30711,ORG-030711,SMB,Americas,Technology,2026-01,False,,organic,organic
30712,ORG-030712,Enterprise,EMEA,Telecom,2026-01,False,,organic,organic
30713,ORG-030713,Commercial,Americas,Technology,2026-01,False,,organic,organic
30714,ORG-030714,Commercial,EMEA,Technology,2026-01,False,,organic,organic
30715,ORG-030715,Commercial,APAC,Telecom,2026-01,False,,organic,organic
30716,ORG-030716,SMB,EMEA,Technology,2026-01,False,,organic,organic
30717,ORG-030717,Enterprise,Americas,Financial Services,2026-01,False,,organic,organic
30718,ORG-030718,Commercial,Americas,Technology,2026-01,False,,organic,organic
30719,ORG-030719,SMB,Americas,Technology,2026-01,False,,organic,organic
30720,ORG-030720,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30721,ORG-030721,Commercial,EMEA,Manufacturing,2026-01,False,,organic,organic
30722,ORG-030722,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30723,ORG-030723,Commercial,Americas,Technology,2026-01,False,,organic,organic
30724,ORG-030724,Enterprise,Americas,Technology,2026-01,False,,organic,organic
30725,ORG-030725,SMB,EMEA,Manufacturing,2026-01,False,,organic,organic
30726,ORG-030726,Enterprise,Americas,Technology,2026-01,False,,organic,organic
30727,ORG-030727,SMB,Americas,Technology,2026-01,False,,organic,organic
30728,ORG-030728,SMB,Americas,Telecom,2026-01,False,,organic,organic
30729,ORG-030729,SMB,Americas,Telecom,2026-01,False,,organic,organic
30730,ORG-030730,Commercial,EMEA,Retail,2026-01,False,,organic,organic
30731,ORG-030731,SMB,Americas,Energy/Utilities,2026-01,False,,organic,organic
30732,ORG-030732,SMB,APAC,Public Sector,2026-01,False,,organic,organic
30733,ORG-030733,Enterprise,APAC,Healthcare,2026-01,False,,organic,organic
30734,ORG-030734,Commercial,JAPAC,Telecom,2026-01,False,,organic,organic
30735,ORG-030735,SMB,EMEA,Technology,2026-01,False,,organic,organic
30736,ORG-030736,SMB,EMEA,Technology,2026-01,False,,organic,organic
30737,ORG-030737,Enterprise,Americas,Financial Services,2026-01,False,,organic,organic
30738,ORG-030738,Commercial,EMEA,Manufacturing,2026-01,False,,organic,organic
30739,ORG-030739,Commercial,Americas,Healthcare,2026-01,False,,organic,organic
30740,ORG-030740,SMB,APAC,Financial Services,2026-01,False,,organic,organic
30741,ORG-030741,Strategic-Global,Americas,Manufacturing,2026-01,False,,organic,organic
30742,ORG-030742,Strategic-Global,EMEA,Public Sector,2026-01,False,,organic,organic
30743,ORG-030743,SMB,EMEA,Retail,2026-01,False,,organic,organic
30744,ORG-030744,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30745,ORG-030745,Commercial,EMEA,Technology,2026-01,False,,organic,organic
30746,ORG-030746,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
30747,ORG-030747,SMB,Americas,Telecom,2026-01,False,,organic,organic
30748,ORG-030748,SMB,Americas,Retail,2026-01,False,,organic,organic
30749,ORG-030749,SMB,APAC,Technology,2026-01,False,,organic,organic
30750,ORG-030750,SMB,Americas,Telecom,2026-01,False,,organic,organic
30751,ORG-030751,Enterprise,EMEA,Financial Services,2026-01,False,,organic,organic
30752,ORG-030752,Commercial,EMEA,Technology,2026-01,False,,organic,organic
30753,ORG-030753,Enterprise,JAPAC,Energy/Utilities,2026-01,False,,organic,organic
30754,ORG-030754,SMB,Americas,Technology,2026-01,False,,organic,organic
30755,ORG-030755,SMB,APAC,Healthcare,2026-01,False,,organic,organic
30756,ORG-030756,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30757,ORG-030757,SMB,Americas,Technology,2026-01,False,,organic,organic
30758,ORG-030758,Enterprise,Americas,Manufacturing,2026-01,False,,organic,organic
30759,ORG-030759,SMB,EMEA,Retail,2026-01,False,,organic,organic
30760,ORG-030760,SMB,EMEA,Technology,2026-01,False,,organic,organic
30761,ORG-030761,Enterprise,Americas,Telecom,2026-01,False,,organic,organic
30762,ORG-030762,SMB,APAC,Public Sector,2026-01,False,,organic,organic
30763,ORG-030763,SMB,Americas,Retail,2026-01,False,,organic,organic
30764,ORG-030764,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30765,ORG-030765,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30766,ORG-030766,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30767,ORG-030767,Enterprise,EMEA,Public Sector,2026-01,False,,organic,organic
30768,ORG-030768,SMB,APAC,Technology,2026-01,False,,organic,organic
30769,ORG-030769,SMB,APAC,Technology,2026-01,False,,organic,organic
30770,ORG-030770,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30771,ORG-030771,Enterprise,Americas,Healthcare,2026-01,False,,organic,organic
30772,ORG-030772,SMB,APAC,Public Sector,2026-01,False,,organic,organic
30773,ORG-030773,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
30774,ORG-030774,SMB,JAPAC,Technology,2026-01,False,,organic,organic
30775,ORG-030775,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30776,ORG-030776,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30777,ORG-030777,Commercial,APAC,Energy/Utilities,2026-01,False,,organic,organic
30778,ORG-030778,SMB,EMEA,Technology,2026-01,False,,organic,organic
30779,ORG-030779,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30780,ORG-030780,Enterprise,Americas,Energy/Utilities,2026-01,False,,organic,organic
30781,ORG-030781,SMB,EMEA,Telecom,2026-01,False,,organic,organic
30782,ORG-030782,SMB,APAC,Energy/Utilities,2026-01,False,,organic,organic
30783,ORG-030783,Commercial,Americas,Energy/Utilities,2026-01,False,,organic,organic
30784,ORG-030784,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30785,ORG-030785,SMB,Americas,Telecom,2026-01,False,,organic,organic
30786,ORG-030786,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30787,ORG-030787,SMB,Americas,Technology,2026-01,False,,organic,organic
30788,ORG-030788,Commercial,EMEA,Retail,2026-01,False,,organic,organic
30789,ORG-030789,SMB,APAC,Financial Services,2026-01,False,,organic,organic
30790,ORG-030790,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30791,ORG-030791,Commercial,EMEA,Manufacturing,2026-01,False,,organic,organic
30792,ORG-030792,Commercial,Americas,Retail,2026-01,False,,organic,organic
30793,ORG-030793,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30794,ORG-030794,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30795,ORG-030795,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30796,ORG-030796,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30797,ORG-030797,SMB,EMEA,Technology,2026-01,False,,organic,organic
30798,ORG-030798,SMB,JAPAC,Public Sector,2026-01,False,,organic,organic
30799,ORG-030799,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30800,ORG-030800,Enterprise,Americas,Technology,2026-01,False,,organic,organic
30801,ORG-030801,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30802,ORG-030802,Commercial,JAPAC,Financial Services,2026-01,False,,organic,organic
30803,ORG-030803,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30804,ORG-030804,Commercial,Americas,Technology,2026-01,False,,organic,organic
30805,ORG-030805,SMB,APAC,Financial Services,2026-01,False,,organic,organic
30806,ORG-030806,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30807,ORG-030807,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
30808,ORG-030808,SMB,Americas,Technology,2026-01,False,,organic,organic
30809,ORG-030809,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30810,ORG-030810,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30811,ORG-030811,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30812,ORG-030812,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30813,ORG-030813,Enterprise,APAC,Technology,2026-01,False,,organic,organic
30814,ORG-030814,SMB,EMEA,Manufacturing,2026-01,False,,organic,organic
30815,ORG-030815,SMB,Americas,Technology,2026-01,False,,organic,organic
30816,ORG-030816,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30817,ORG-030817,SMB,APAC,Public Sector,2026-01,False,,organic,organic
30818,ORG-030818,SMB,Americas,Telecom,2026-01,False,,organic,organic
30819,ORG-030819,Enterprise,EMEA,Financial Services,2026-01,False,,organic,organic
30820,ORG-030820,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30821,ORG-030821,SMB,JAPAC,Energy/Utilities,2026-01,False,,organic,organic
30822,ORG-030822,SMB,Americas,Retail,2026-01,False,,organic,organic
30823,ORG-030823,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30824,ORG-030824,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30825,ORG-030825,SMB,EMEA,Technology,2026-01,False,,organic,organic
30826,ORG-030826,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30827,ORG-030827,SMB,Americas,Telecom,2026-01,False,,organic,organic
30828,ORG-030828,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30829,ORG-030829,Commercial,APAC,Manufacturing,2026-01,False,,organic,organic
30830,ORG-030830,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30831,ORG-030831,Commercial,APAC,Energy/Utilities,2026-01,False,,organic,organic
30832,ORG-030832,Commercial,APAC,Financial Services,2026-01,False,,organic,organic
30833,ORG-030833,Enterprise,Americas,Healthcare,2026-01,False,,organic,organic
30834,ORG-030834,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30835,ORG-030835,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30836,ORG-030836,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30837,ORG-030837,SMB,Americas,Technology,2026-01,False,,organic,organic
30838,ORG-030838,Commercial,Americas,Healthcare,2026-01,False,,organic,organic
30839,ORG-030839,Commercial,Americas,Public Sector,2026-01,False,,organic,organic
30840,ORG-030840,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30841,ORG-030841,SMB,JAPAC,Financial Services,2026-01,False,,organic,organic
30842,ORG-030842,Enterprise,Americas,Telecom,2026-01,False,,organic,organic
30843,ORG-030843,Enterprise,APAC,Healthcare,2026-01,False,,organic,organic
30844,ORG-030844,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30845,ORG-030845,SMB,JAPAC,Manufacturing,2026-01,False,,organic,organic
30846,ORG-030846,Commercial,Americas,Technology,2026-01,False,,organic,organic
30847,ORG-030847,Commercial,APAC,Technology,2026-01,False,,organic,organic
30848,ORG-030848,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30849,ORG-030849,Strategic-Global,Americas,Financial Services,2026-01,False,,organic,organic
30850,ORG-030850,SMB,Americas,Technology,2026-01,False,,organic,organic
30851,ORG-030851,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30852,ORG-030852,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30853,ORG-030853,Enterprise,Americas,Healthcare,2026-01,False,,organic,organic
30854,ORG-030854,SMB,JAPAC,Public Sector,2026-01,False,,organic,organic
30855,ORG-030855,Commercial,Americas,Retail,2026-01,False,,organic,organic
30856,ORG-030856,SMB,Americas,Energy/Utilities,2026-01,False,,organic,organic
30857,ORG-030857,Commercial,Americas,Telecom,2026-01,False,,organic,organic
30858,ORG-030858,Commercial,EMEA,Retail,2026-01,False,,organic,organic
30859,ORG-030859,SMB,Americas,Technology,2026-01,False,,organic,organic
30860,ORG-030860,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30861,ORG-030861,Commercial,APAC,Financial Services,2026-01,False,,organic,organic
30862,ORG-030862,Commercial,Americas,Retail,2026-01,False,,organic,organic
30863,ORG-030863,SMB,APAC,Telecom,2026-01,False,,organic,organic
30864,ORG-030864,Strategic-Global,EMEA,Retail,2026-01,False,,organic,organic
30865,ORG-030865,Commercial,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30866,ORG-030866,SMB,Americas,Telecom,2026-01,False,,organic,organic
30867,ORG-030867,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30868,ORG-030868,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30869,ORG-030869,Enterprise,Americas,Manufacturing,2026-01,False,,organic,organic
30870,ORG-030870,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30871,ORG-030871,Enterprise,Americas,Public Sector,2026-01,False,,organic,organic
30872,ORG-030872,Strategic-Global,EMEA,Technology,2026-01,False,,organic,organic
30873,ORG-030873,SMB,JAPAC,Manufacturing,2026-01,False,,organic,organic
30874,ORG-030874,Commercial,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30875,ORG-030875,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30876,ORG-030876,Commercial,APAC,Energy/Utilities,2026-01,False,,organic,organic
30877,ORG-030877,Commercial,Americas,Retail,2026-01,False,,organic,organic
30878,ORG-030878,SMB,EMEA,Technology,2026-01,False,,organic,organic
30879,ORG-030879,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30880,ORG-030880,Strategic-Global,Americas,Energy/Utilities,2026-01,False,,organic,organic
30881,ORG-030881,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30882,ORG-030882,SMB,Americas,Technology,2026-01,False,,organic,organic
30883,ORG-030883,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30884,ORG-030884,Enterprise,Americas,Financial Services,2026-01,False,,organic,organic
30885,ORG-030885,Commercial,Americas,Technology,2026-01,False,,organic,organic
30886,ORG-030886,SMB,Americas,Retail,2026-01,False,,organic,organic
30887,ORG-030887,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30888,ORG-030888,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30889,ORG-030889,Commercial,Americas,Public Sector,2026-01,False,,organic,organic
30890,ORG-030890,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30891,ORG-030891,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30892,ORG-030892,Strategic-Global,Americas,Technology,2026-01,False,,organic,organic
30893,ORG-030893,SMB,EMEA,Retail,2026-01,False,,organic,organic
30894,ORG-030894,Commercial,EMEA,Retail,2026-01,False,,organic,organic
30895,ORG-030895,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30896,ORG-030896,SMB,APAC,Technology,2026-01,False,,organic,organic
30897,ORG-030897,SMB,Americas,Technology,2026-01,False,,organic,organic
30898,ORG-030898,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30899,ORG-030899,SMB,Americas,Technology,2026-01,False,,organic,organic
30900,ORG-030900,SMB,Americas,Telecom,2026-01,False,,organic,organic
30901,ORG-030901,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30902,ORG-030902,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30903,ORG-030903,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30904,ORG-030904,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30905,ORG-030905,SMB,JAPAC,Retail,2026-01,False,,organic,organic
30906,ORG-030906,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30907,ORG-030907,SMB,EMEA,Technology,2026-01,False,,organic,organic
30908,ORG-030908,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30909,ORG-030909,Enterprise,EMEA,Financial Services,2026-01,False,,organic,organic
30910,ORG-030910,SMB,Americas,Telecom,2026-01,False,,organic,organic
30911,ORG-030911,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30912,ORG-030912,SMB,Americas,Technology,2026-01,False,,organic,organic
30913,ORG-030913,SMB,Americas,Energy/Utilities,2026-01,False,,organic,organic
30914,ORG-030914,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30915,ORG-030915,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30916,ORG-030916,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30917,ORG-030917,SMB,Americas,Technology,2026-01,False,,organic,organic
30918,ORG-030918,Enterprise,EMEA,Financial Services,2026-01,False,,organic,organic
30919,ORG-030919,SMB,Americas,Technology,2026-01,False,,organic,organic
30920,ORG-030920,Commercial,Americas,Retail,2026-01,False,,organic,organic
30921,ORG-030921,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30922,ORG-030922,Commercial,APAC,Technology,2026-01,False,,organic,organic
30923,ORG-030923,Commercial,Americas,Healthcare,2026-01,False,,organic,organic
30924,ORG-030924,SMB,Americas,Technology,2026-01,False,,organic,organic
30925,ORG-030925,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30926,ORG-030926,SMB,Americas,Financial Services,2026-01,False,,organic,organic
30927,ORG-030927,Commercial,Americas,Technology,2026-01,False,,organic,organic
30928,ORG-030928,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30929,ORG-030929,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30930,ORG-030930,Strategic-Global,Americas,Healthcare,2026-01,False,,organic,organic
30931,ORG-030931,SMB,JAPAC,Public Sector,2026-01,False,,organic,organic
30932,ORG-030932,Commercial,EMEA,Healthcare,2026-01,False,,organic,organic
30933,ORG-030933,Commercial,APAC,Technology,2026-01,False,,organic,organic
30934,ORG-030934,Commercial,Americas,Technology,2026-01,False,,organic,organic
30935,ORG-030935,SMB,Americas,Energy/Utilities,2026-01,False,,organic,organic
30936,ORG-030936,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30937,ORG-030937,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30938,ORG-030938,Enterprise,Americas,Financial Services,2026-01,False,,organic,organic
30939,ORG-030939,Enterprise,EMEA,Retail,2026-01,False,,organic,organic
30940,ORG-030940,Enterprise,EMEA,Financial Services,2026-01,False,,organic,organic
30941,ORG-030941,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30942,ORG-030942,SMB,Americas,Public Sector,2026-01,False,,organic,organic
30943,ORG-030943,Enterprise,Americas,Retail,2026-01,False,,organic,organic
30944,ORG-030944,Enterprise,EMEA,Financial Services,2026-01,False,,organic,organic
30945,ORG-030945,Enterprise,APAC,Public Sector,2026-01,False,,organic,organic
30946,ORG-030946,SMB,Americas,Technology,2026-01,False,,organic,organic
30947,ORG-030947,Enterprise,Americas,Retail,2026-01,False,,organic,organic
30948,ORG-030948,Commercial,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30949,ORG-030949,SMB,APAC,Technology,2026-01,False,,organic,organic
30950,ORG-030950,SMB,Americas,Technology,2026-01,False,,organic,organic
30951,ORG-030951,SMB,APAC,Financial Services,2026-01,False,,organic,organic
30952,ORG-030952,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30953,ORG-030953,Strategic-Global,EMEA,Technology,2026-01,False,,organic,organic
30954,ORG-030954,Enterprise,Americas,Healthcare,2026-01,False,,organic,organic
30955,ORG-030955,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30956,ORG-030956,Enterprise,Americas,Technology,2026-01,False,,organic,organic
30957,ORG-030957,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30958,ORG-030958,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30959,ORG-030959,Enterprise,EMEA,Manufacturing,2026-01,False,,organic,organic
30960,ORG-030960,Commercial,Americas,Retail,2026-01,False,,organic,organic
30961,ORG-030961,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30962,ORG-030962,Enterprise,EMEA,Technology,2026-01,False,,organic,organic
30963,ORG-030963,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30964,ORG-030964,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30965,ORG-030965,Commercial,EMEA,Financial Services,2026-01,False,,organic,organic
30966,ORG-030966,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
30967,ORG-030967,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30968,ORG-030968,Enterprise,Americas,Manufacturing,2026-01,False,,organic,organic
30969,ORG-030969,SMB,EMEA,Public Sector,2026-01,False,,organic,organic
30970,ORG-030970,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30971,ORG-030971,Commercial,Americas,Retail,2026-01,False,,organic,organic
30972,ORG-030972,SMB,APAC,Manufacturing,2026-01,False,,organic,organic
30973,ORG-030973,SMB,APAC,Retail,2026-01,False,,organic,organic
30974,ORG-030974,Strategic-Global,EMEA,Manufacturing,2026-01,False,,organic,organic
30975,ORG-030975,SMB,EMEA,Technology,2026-01,False,,organic,organic
30976,ORG-030976,SMB,EMEA,Healthcare,2026-01,False,,organic,organic
30977,ORG-030977,Enterprise,APAC,Technology,2026-01,False,,organic,organic
30978,ORG-030978,SMB,Americas,Healthcare,2026-01,False,,organic,organic
30979,ORG-030979,Enterprise,Americas,Financial Services,2026-01,False,,organic,organic
30980,ORG-030980,SMB,Americas,Technology,2026-01,False,,organic,organic
30981,ORG-030981,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30982,ORG-030982,SMB,EMEA,Retail,2026-01,False,,organic,organic
30983,ORG-030983,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30984,ORG-030984,Enterprise,Americas,Manufacturing,2026-01,False,,organic,organic
30985,ORG-030985,SMB,JAPAC,Public Sector,2026-01,False,,organic,organic
30986,ORG-030986,Enterprise,Americas,Healthcare,2026-01,False,,organic,organic
30987,ORG-030987,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
30988,ORG-030988,Commercial,JAPAC,Manufacturing,2026-01,False,,organic,organic
30989,ORG-030989,SMB,APAC,Retail,2026-01,False,,organic,organic
30990,ORG-030990,SMB,APAC,Public Sector,2026-01,False,,organic,organic
30991,ORG-030991,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
30992,ORG-030992,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30993,ORG-030993,Enterprise,APAC,Healthcare,2026-01,False,,organic,organic
30994,ORG-030994,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
30995,ORG-030995,Commercial,EMEA,Technology,2026-01,False,,organic,organic
30996,ORG-030996,Enterprise,Americas,Public Sector,2026-01,False,,organic,organic
30997,ORG-030997,Strategic-Global,EMEA,Public Sector,2026-01,False,,organic,organic
30998,ORG-030998,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
30999,ORG-030999,Commercial,EMEA,Manufacturing,2026-01,False,,organic,organic
31000,ORG-031000,Commercial,Americas,Public Sector,2026-01,False,,organic,organic
31001,ORG-031001,Commercial,Americas,Telecom,2026-01,False,,organic,organic
31002,ORG-031002,SMB,Americas,Public Sector,2026-01,False,,organic,organic
31003,ORG-031003,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
31004,ORG-031004,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
31005,ORG-031005,SMB,Americas,Financial Services,2026-01,False,,organic,organic
31006,ORG-031006,SMB,APAC,Telecom,2026-01,False,,organic,organic
31007,ORG-031007,Commercial,APAC,Manufacturing,2026-01,False,,organic,organic
31008,ORG-031008,Commercial,Americas,Retail,2026-01,False,,organic,organic
31009,ORG-031009,Commercial,Americas,Telecom,2026-01,False,,organic,organic
31010,ORG-031010,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
31011,ORG-031011,Enterprise,APAC,Technology,2026-01,False,,organic,organic
31012,ORG-031012,SMB,Americas,Technology,2026-01,False,,organic,organic
31013,ORG-031013,SMB,Americas,Healthcare,2026-01,False,,organic,organic
31014,ORG-031014,SMB,Americas,Healthcare,2026-01,False,,organic,organic
31015,ORG-031015,Commercial,APAC,Telecom,2026-01,False,,organic,organic
31016,ORG-031016,SMB,Americas,Telecom,2026-01,False,,organic,organic
31017,ORG-031017,SMB,Americas,Technology,2026-01,False,,organic,organic
31018,ORG-031018,Enterprise,EMEA,Public Sector,2026-01,False,,organic,organic
31019,ORG-031019,SMB,Americas,Technology,2026-01,False,,organic,organic
31020,ORG-031020,Enterprise,Americas,Healthcare,2026-01,False,,organic,organic
31021,ORG-031021,Commercial,EMEA,Public Sector,2026-01,False,,organic,organic
31022,ORG-031022,Commercial,Americas,Healthcare,2026-01,False,,organic,organic
31023,ORG-031023,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
31024,ORG-031024,Commercial,Americas,Retail,2026-01,False,,organic,organic
31025,ORG-031025,SMB,Americas,Public Sector,2026-01,False,,organic,organic
31026,ORG-031026,SMB,Americas,Energy/Utilities,2026-01,False,,organic,organic
31027,ORG-031027,Commercial,Americas,Telecom,2026-01,False,,organic,organic
31028,ORG-031028,SMB,Americas,Technology,2026-01,False,,organic,organic
31029,ORG-031029,Enterprise,APAC,Retail,2026-01,False,,organic,organic
31030,ORG-031030,Commercial,APAC,Technology,2026-01,False,,organic,organic
31031,ORG-031031,SMB,Americas,Technology,2026-01,False,,organic,organic
31032,ORG-031032,Enterprise,Americas,Retail,2026-01,False,,organic,organic
31033,ORG-031033,SMB,EMEA,Energy/Utilities,2026-01,False,,organic,organic
31034,ORG-031034,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
31035,ORG-031035,Commercial,APAC,Healthcare,2026-01,False,,organic,organic
31036,ORG-031036,Commercial,Americas,Telecom,2026-01,False,,organic,organic
31037,ORG-031037,Enterprise,Americas,Manufacturing,2026-01,False,,organic,organic
31038,ORG-031038,Commercial,Americas,Energy/Utilities,2026-01,False,,organic,organic
31039,ORG-031039,Enterprise,Americas,Financial Services,2026-01,False,,organic,organic
31040,ORG-031040,SMB,EMEA,Manufacturing,2026-01,False,,organic,organic
31041,ORG-031041,SMB,EMEA,Technology,2026-01,False,,organic,organic
31042,ORG-031042,SMB,Americas,Manufacturing,2026-01,False,,organic,organic
31043,ORG-031043,SMB,Americas,Retail,2026-01,False,,organic,organic
31044,ORG-031044,Commercial,JAPAC,Technology,2026-01,False,,organic,organic
31045,ORG-031045,Commercial,Americas,Technology,2026-01,False,,organic,organic
31046,ORG-031046,SMB,Americas,Financial Services,2026-01,False,,organic,organic
31047,ORG-031047,Commercial,Americas,Financial Services,2026-01,False,,organic,organic
31048,ORG-031048,SMB,Americas,Healthcare,2026-01,False,,organic,organic
31049,ORG-031049,SMB,Americas,Financial Services,2026-01,False,,organic,organic
31050,ORG-031050,Commercial,Americas,Manufacturing,2026-01,False,,organic,organic
31051,ORG-031051,SMB,Americas,Financial Services,2026-01,False,,organic,organic
31052,ORG-031052,SMB,Americas,Healthcare,2026-01,False,,organic,organic
31053,ORG-031053,SMB,EMEA,Financial Services,2026-01,False,,organic,organic
31054,ORG-031054,Commercial,EMEA,Technology,2026-01,False,,organic,organic
31055,ORG-031055,SMB,Americas,Energy/Utilities,2026-01,False,,organic,organic
